COD_BARRAS,PRODUTO_ID,NOMEORDER,FORNECEDOR,LOCALIZACAO,TRIBUTACAO,NCM,ALIQUOTA_NCM,CST_PIS,CST_COFINS,NATUREZA_RECEITA_PIS_COFINS,PADRAO_COMISSAO,DESCONTO_MAXIMO,QUANTIDADEORDER,TABELA,VENDA,PROMOCAO,VALOR_ULT_COMPRA,MARGEM,TOTAL_PRVENDA,TOTAL_PRPROMOCAO,TOTAL_PRCOMPRA,VALOR
17896512911862,33893628,SAB GLICERINA BEBE ERVADOCE 90 GR GRANADO,GRANADO,,ST,34011190,,,,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7896216300231,5363416,SAB GLICERINA CALENDULA 100 GR,OUTROS,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7896512905253,24539,SAB GRANADO 90 GR GLICERINA/CALENDULA,GRANADO,,ST,34011190,"0.0,12",6,6,128,0,0,0,,5,0,0,0,0,0,0,0
7896902207943,27483,SAB HIDRADERM 480 ML LIQ NEUTRO,PHARMASCIENCE,,ST,34013000,"36.0,55",1,1,,0,0,0,,5,0,0,0,0,0,0,0
7897751901624,2171475,SAB INFANTIL ISABABY HIDRATANTE CAMOMILA,BUNKER - LABORATIL,,ST,34011190,,6,6,128,0,0,0,,2,0,"0,050000001","3899,99994",0,0,0,2
7897751901631,204456,SAB INFANTILISABABY  HIDRATANTE PROTEINAS DO,BUNKER - LABORATIL,,ST,34011190,,6,6,128,0,0,0,,2,0,"0,050000001","3899,99994",0,0,0,2
7891150005501,6247,SAB INT DOVE NEUTRO 250 ML,OUTROS,,ST,34013000,"36.0,55",1,1,,0,0,0,,"16,52000046",0,"10,31999969","60,07752855",0,0,0,"16,52000046"
7898566782460,13272205,SAB INTIMO BIO INSTINTO TEEN 200ML,DIVERSOS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891010714802,52285303,SAB INTIMO CAREFREE LIQ 150 ML NAT FRESH,PERFUMARIA HIGIENE BELEZA,,ST,34013000,0,1,1,,0,0,0,,5,0,0,0,0,0,0,0
7898157614842,34220,SAB INTIMO CREMOSO 210 ML CIA NATUREZA BETULLA,DIVERSOS,,ST,34013000,"0.0,12",1,1,,0,0,0,,5,0,0,0,0,0,0,0
7891058001056,5285,SAB INTIMO DERMACYD 120 ML FEMINA,SANOFI-AVENTIS,,ST,34013000,"0.0,12",1,1,,0,0,0,,5,0,0,0,0,0,0,0
7891058016869,5398,SAB INTIMO DERMACYD 200ML BREEZE+01 100ML(E) -,OUTROS,,ST,34013000,"0.0,12",1,1,,0,0,0,,5,0,0,0,0,0,0,0
7898569732035,27353397,SAB INTIMO GE MUNDIAL 21 ERVAS 220 ML,OUTROS,,ST,33013000,,,,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898910606657,6150007,SAB INTIMO GE MUNDIAL 250 ML 7 ERVAS,OUTROS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898569732097,1312319,SAB INTIMO GE MUNDIAL 250 ML AROEIRA,OUTROS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898569731984,1313358,SAB INTIMO GE MUNDIAL 250 ML BABOSA C/SUCURI,OUTROS,,ST,33013000,,,,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898569731656,1313359,SAB INTIMO GE MUNDIAL 250 ML CHOCOLA C/MENTA,OUTROS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898910606671,6150009,SAB INTIMO GE MUNDIAL 250 ML MENTA,OUTROS,,ST,34012010,,,,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898569732370,27353398,SAB INTIMO GE MUNDIAL 7 ERVAS 220 ML,OUTROS,,ST,33013000,,,,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898569731649,29524101,SAB INTIMO GEL MUNDIAL ERVA DOCE 250 ML,OUTROS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898910606664,40024212,SAB INTIMO GEL MUNDIAL PITANGA 250 ML,OUTROS,,ST,34012010,,,,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7896010126082,9017779,SAB INTIMO INT SALON OPUS TOILET 200 ML,OUTROS,,ST,34013000,0,1,1,,0,0,0,,5,0,0,0,0,0,0,0
7896007545520,14613,SAB INTIMO INTIMUS 200 ML 2X1 CONTEM 1 SA,KIMBERLY-CLARK,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7896007542284,14548,SAB INTIMO INTIMUS 200 ML GRATIS LENCO,KIMBERLY-CLARK,,ST,34013000,"31.0,45",1,1,,0,0,0,,5,0,0,0,0,0,0,0
7896018704251,50869430,SAB INTIMO INTIMUS 200 ML LIQ SPORT(E) - 63237,KIMBERLY-CLARK,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7896018703148,15683,SAB INTIMO INTIMUS 200 ML PH FRESH(E) - 33978,KIMBERLY-CLARK,,ST,34013000,"36.0,55",1,1,,0,0,0,,5,0,0,0,0,0,0,0
7896007542062,14544,SAB INTIMO INTIMUS 200 ML TEEN(E) - 33306,KIMBERLY-CLARK,,ST,34013000,"36.0,55",1,1,,0,0,0,,5,0,0,0,0,0,0,0
7896007541652,14536,SAB INTIMO INTIMUS 2X200 ML,KIMBERLY-CLARK,,ST,34013000,"36.0,55",1,1,,0,0,0,,5,0,0,0,0,0,0,0
7896017712172,9361195,SAB INTIMO INTIMUS LIQ. LV2 PG1 200 ML,KIMBERLY-CLARK,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7896018703698,53853,SAB INTIMO INTIMUS SUAVE 2X200 ML$,KIMBERLY-CLARK,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7896018703728,5479516,SAB INTIMO SUAVE L 200 P 150 ML,KIMBERLY-CLARK,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891010002459,52278607,SAB J&J BABY BANHO DE EUCALIPTO 200 ML,JOHNSON & JOHNSON,,ST,34012010,0,,,,0,0,0,,"10,89999962",0,"6,860000134","58,89211963",0,0,0,"10,89999962"
7891010889586,877621,SAB J&J BABY CABECA/CORPO 80G JOHN,JOHNSON & JOHNSON,,ST,34011190,,,,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891010246204,10070514,SAB J&J BABY LIQ CABECA PES 750ML JOHN,JOHNSON & JOHNSON,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891010917814,67473,SAB J&J BABY LIQ HID INST 200ML JOHN,JOHNSON & JOHNSON,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891010657512,748491,SAB J&J BABY LIQ NAC T FRESQUI BIL 400ML JOHN,JOHNSON & JOHNSON,,ST,34013000,,,,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891010871031,114660,SAB J&J BABY LIQ REF CABECA AOS PES 180ML JOHN,JOHNSON & JOHNSON,,ST,34013000,,,,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891010655105,50518,SAB J&J BABY T.FRESQUINHO 80G JOHN,JOHNSON & JOHNSON,,ST,34011190,,,,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891010654238,163168,SAB J&J BW MEL/LINH NUT PROT 200ML JOHN,JOHNSON & JOHNSON,,ST,34013000,,,,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891010654221,163170,SAB J&J BW ROMA/UVA NUT RENOV 200ML JOHN,JOHNSON & JOHNSON,,ST,34013000,,,,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891010654245,163171,SAB J&J BW ROMA/UVA NUT RENOV 400ML JOHN,JOHNSON & JOHNSON,,ST,34013000,,,,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891010814090,163172,SAB J&J BW UVA NUT FORT 200ML JOHN,JOHNSON & JOHNSON,,ST,34013000,,,,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891010821807,163173,SAB J&J BW UVA NUT FORT 400ML JOHN,JOHNSON & JOHNSON,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891010247454,7196178,SAB J&J ERVA DOCE 80G,JOHNSON & JOHNSON,,ST,34011190,,6,6,128,0,0,0,,"3.0,5",0,"2,140000105","63,55139385",0,0,0,"3.0,5"
7891010247522,7196179,SAB J&J EUCALIPTO 80G JOHN,JOHNSON & JOHNSON,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891010247386,7173358,SAB J&J LAVANDA 80 G,JOHNSON & JOHNSON,,ST,34011190,,6,6,128,0,0,0,,"3.0,5",0,"2,220000029","57,65765563",0,0,0,"3.0,5"
7891010873295,1103627,SAB J&J LIQ AVEENO BABY CUID INT 236ML,JOHNSON & JOHNSON,,ST,34013000,,,,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891010250935,41012096,SAB J&J LIQ REF CAB/PES 380ML JOHN,JOHNSON & JOHNSON,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891010971533,4379,SAB J&J LIQUIDO ESCAPE 200 ML,JOHNSON & JOHNSON,,ST,34013000,"36.0,55",1,1,,0,0,0,,5,0,0,0,0,0,0,0
7891010247423,56882839,SAB J&J ROMA 80G,PERFUMARIA HIGIENE BELEZA,,ST,34011190,0,6,6,128,0,0,0,,"3.0,5",0,"2,220000029","57,65765563",0,0,0,"3.0,5"
7891010247393,7282387,SAB J&J ROSAS/SANDALO 80 GR,JOHNSON & JOHNSON,,ST,34011190,0,6,6,128,0,0,0,,"3.0,5",0,"2,220000029","57,65765563",0,0,0,"3.0,5"
7896216300040,8075417,SAB LANOLINA NEUTRO 80 GR,DIVERSOS,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
17896512911947,56600675,SAB LIQ  BEBE ERVA DOCE 250 ML C12,PONTELAND DISTRIBUICAO SA,,ST,34013000,,1,1,,0,0,0,,0.000001,0,"135,8699951","-99,99264002",0,0,0,0.000001
4005808925216,313045,SAB LIQ  NIVEA 250 ML,NIVEA,,ST,34013000,0,1,1,,0,0,0,,5,0,0,0,0,0,0,0
7896290402326,22348,SAB LIQ ACTINE  C/ 60 ML,OUTROS,,ST,34013000,0,1,1,,0,0,0,,"0,100000001",0,0,0,0,0,0,0
27891150025985,43506811,SAB LIQ BABY DOVE HID. ENRIQUECIDO 200 ML UND,UNILEVER,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
27891150035878,11615880,SAB LIQ BABY DOVE HIDR. ENRIQUECIDA REFIL 180 ML U,UNILEVER,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898619833989,16116450,SAB LIQ CALENDULA 450 ML FASHI,OUTROS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7896512914453,52249073,SAB LIQ CALENDULA 50 ML,OUTROS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898661680111,38590693,SAB LIQ CEREJEIRA 500 ML,DIVERSOS,,ST,34013000,,,,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898431310491,1504194,SAB LIQ DOYTH C/VAL BAM/KIWI 500 ML,DIVERSOS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898922345186,1415514,SAB LIQ DOYTH C/VAL ERVA DOCE 500 ML,DIVERSOS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898922345216,4985386,SAB LIQ DOYTH C/VAL M/VERDE 500 ML,DIVERSOS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898922345193,1415513,SAB LIQ DOYTH C/VAL MOR/CHAM 500 ML,DIVERSOS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898946889277,50859789,SAB LIQ DUOMO PEROLIZADO PESSEGO  2L,DIVERSOS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898957192243,12422063,SAB LIQ ERVA DOCE 500 ML,DIVERSOS,,ST,34013000,,,,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7896679228110,7597510,SAB LIQ ERVA DOCE IDEAL 480 ML,IDEAL COSMETICOS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
17896512939675,56600702,SAB LIQ GLIC ERVADOCE 300MLC12,PONTELAND DISTRIBUICAO SA,,ST,34012010,,,,,0,0,0,,0.000001,0,"133,6600037","-99,99251833",0,0,0,0.000001
7896216300279,14249958,SAB LIQ GLICERINA CALENDULA 240ML,OUTROS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
27891150025961,55817488,SAB LIQ HID BABY DOVE SENSIVEL 200 ML UND.C/1X200,UNILEVER,,ST,34013000,,1,1,,0,0,0,,0.000001,0,"8,199999809","-99,87804878",0,0,0,0.000001
7898925504207,9786160,SAB LIQ INTIMO BLACK ICE 220 ML RHENUKS,DIVERSOS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898949149026,9786154,SAB LIQ INTIMO CEREJA ICE 220ML RHENUKS,DIVERSOS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898925504160,9786167,SAB LIQ INTIMO MENTA PURA 220ML RHENUKS,DIVERSOS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898925504177,9786156,SAB LIQ INTIMO MORANGO PAIXAO 220 ML RHENUKS,DIVERSOS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898371538276,57623,SAB LIQ ISABABY BU AZUL 200 ML,CORRIGIR,,ST,34013000,0,1,1,,0,0,0,,"0,100000001",0,0,0,0,0,0,0
7896303402756,22388,SAB LIQ JOY FRAMBROESA,OUTROS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7896605204836,9426714,SAB LIQ KELMA CALENDULA 500ML  NEG,OUTROS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
4005808925223,313044,SAB LIQ NIVEA ANTIBAC SUAVE 250 ML,NIVEA,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
4005808628117,1090,SAB LIQ NIVEA BATH CARE 250 ML,NIVEA,,ST,34013000,"36.0,55",1,1,,0,0,0,,5,0,0,0,0,0,0,0
4005808808021,1121,SAB LIQ NIVEA BATH CARE 250 ML,NIVEA,,ST,34013000,"36.0,55",1,1,,0,0,0,,5,0,0,0,0,0,0,0
4005808627356,1089,SAB LIQ NIVEA FOR MEN ACTIVE3 250ML,NIVEA,,ST,34013000,"36.0,55",1,1,,0,0,0,,5,0,0,0,0,0,0,0
7890704810745,52292501,SAB LIQ NIVEA HIDRAT 250 ML LEITE,NIVEA,,ST,34013000,0,1,1,,0,0,0,,5,0,0,0,0,0,0,0
4005808572939,1087,SAB LIQ NIVEA INTIMO DOUBLE EFFECT 250 ML,NIVEA,,ST,34013000,"36.0,55",1,1,,0,0,0,,5,0,0,0,0,0,0,0
7896679228134,7597511,SAB LIQ ORQUIDEA IDEAL 480 ML,IDEAL COSMETICOS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898582291458,51012659,SAB LIQ ORQUIDEA NEGRA 500 M,PERFUMARIA HIGIENE BELEZA,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7896512911070,1098046,SAB LIQ TERRAP CALEND.300 ML,GRANADO,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
27896512911074,10621121,SAB LIQ TERRAP CALEND.300 MLC12,GRANADO,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
17896512911077,51862341,SAB LIQ TERRAP CALEND.300 MLCX6,GRANADO,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
27891150065295,43506812,SAB LIQ. BABY DOVE HID. GLICERINADA 200 ML UND.C/1,UNILEVER,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898371538283,57627,SAB LIQ. ISABABY BU ROSA 200 ML,CORRIGIR,,ST,34013000,0,1,1,,0,0,0,,0.000001,0,0,0,0,0,0,0
7898528403587,7354914,SAB LIQU MAMAE E BEBE,PERFUMARIA HIGIENE BELEZA,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7896216300286,19061129,SAB LIQUIDO ERVA DOCE 240 ML,DIVERSOS,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898528403655,1809931,SAB MAMAE E BEBE BARRA,PERFUMARIA HIGIENE BELEZA,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7893590193367,51032976,SAB NATURAL CALENDULA 90 GR,OUTROS,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
4005900602824,8518252,SAB NIVEA 090G CREME CARE 2UN  - 57906*,NIVEA,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
4005808513529,1060,SAB NIVEA 250 ML LIQ HAPPY TIME,NIVEA,,ST,34013000,"36.0,55",1,1,,0,0,0,,5,0,0,0,0,0,0,0
4005808513543,1062,SAB NIVEA 250 ML LIQ PEARL BEAUTY,NIVEA,,ST,34013000,"36.0,55",1,1,,0,0,0,,5,0,0,0,0,0,0,0
4005808313167,1048,SAB NIVEA 250 ML LIQ WATER LILY OIL,NIVEA,,ST,34013000,"36.0,55",1,1,,0,0,0,,5,0,0,0,0,0,0,0
4005900602831,7250017,SAB NIVEA 90 GR CREME CARE 3 UND,NIVEA,,ST,34013000,0,1,1,,0,0,0,,5,0,0,0,0,0,0,0
4005808805006,52292502,SAB NIVEA BABY 100 GR,NIVEA,,ST,34011190,0,6,6,128,0,0,0,,5,0,0,0,0,0,0,0
4005808513536,1061,SAB NIVEA BATH C CASHMERE 250 ML,NIVEA,,ST,34013000,"36.0,55",1,1,,0,0,0,,5,0,0,0,0,0,0,0
4005808807789,52292503,SAB NIVEA BATH CARE MILK VITAM LIQ 250 ML,NIVEA,,ST,34013000,0,1,1,,0,0,0,,5,0,0,0,0,0,0,0
4005808445349,1059,SAB NIVEA COCO E OLEODE AMENDOAS 90 GR,NIVEA,,ST,34011190,"0.0,12",6,6,128,0,0,0,,5,0,0,0,0,0,0,0
4005900602220,10038019,SAB NIVEA FACIAL GEL MICELAR ROSA 150 ML,NIVEA,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
4005900365484,159523,SAB NIVEA FACIAL PELE M O 90G,NIVEA,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
4005900365477,159524,SAB NIVEA FACIAL TD TIP PELE 90G,NIVEA,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
4005900476487,3913030,SAB NIVEA HID PROT DO LEITE 90G LEV12PAG11,NIVEA,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
4005900713612,40198329,SAB NIVEA HIDR 6X85G LV+PG- PROT LEITE(E),NIVEA,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
17319470105635,48309468,SAB NIVEA HIDR 85 GR-FPACK TALCO/OL AMEND,NIVEA,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
17319470087160,21835349,SAB NIVEA HIDR 90 GR- CR CARE(E),NIVEA,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
17319470105420,14538907,SAB NIVEA HIDR AVEIA 85 GR,NIVEA,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
17319470105581,14538908,SAB NIVEA HIDR LAVANDA OLEOS 85 GR,NIVEA,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
17319470105468,6972308,SAB NIVEA HIDR LEITE 85 GR,NIVEA,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
17319470105666,14538910,SAB NIVEA HIDR ORQUIDEAS 85 GR,NIVEA,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
4005900221209,1091067,SAB NIVEA HIDR PROT LEITE L8P7 90G UND 7 UND,NIVEA,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
4005900527080,56809730,SAB NIVEA HIDR TOQUE BAUNILHA,NIVEA,,ST,34011190,,6,6,128,0,0,0,,0.000001,0,"14,81000042","-99,93247806",0,0,0,0.000001
4005808999903,52292504,SAB NIVEA MEL 90 GR,NIVEA,,ST,34011190,0,6,6,128,0,0,0,,5,0,0,0,0,0,0,0
4005900473806,13841785,SAB NIVEA MOUSSE CR CARE 200 ML,NIVEA,,ST,33073000,,4,4,202,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
4005900473844,13841788,SAB NIVEA MOUSSE RASPBERRY200 ML,NIVEA,,ST,33073000,,4,4,202,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7890704806458,52292505,SAB NIVEA PESSEGO 90 GR,NIVEA,,ST,34011190,0,6,6,128,0,0,0,,5,0,0,0,0,0,0,0
4005900548146,7274008,SAB NIVEA PROT DO LEITE LEV8 PAG7 NIVEA 85 GR,NIVEA,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
4005900160195,159517,SAB NIVEA SOFT MILK LIQ 250 ML,NIVEA,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
4005808999262,52292506,SAB NIVEA VERAO 90 GR,NIVEA,,ST,34011190,0,6,6,128,0,0,0,,5,0,0,0,0,0,0,0
7891150046368,65438,SAB REXONA ANTIBAC FRESH 84G C 3,UNILEVER,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891150061897,7838706,SAB REXONA ANTIBACTERIAL ALOE 3X84GR,UNILEVER,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891150046375,65439,SAB REXONA BAMBOO FRESH 84 GR,UNILEVER,,ST,34011190,0,6,6,128,0,0,0,,5,0,0,0,0,0,0,0
7891150053779,7360502,SAB REXONA LIQ ACTIVE FRESH 200ML INDU,UNILEVER,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891150053786,7360503,SAB REXONA LIQ ANTIB FRESH 200ML INDU,UNILEVER,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891150061767,45698916,SAB REXONA LIQ ANTIBACTERIAL ALOE 250 ML,UNILEVER,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891150061781,45470300,SAB REXONA LIQ ANTIBACTERIAL LIMPEZA PROF,UNILEVER,,ST,34013000,,1,1,,0,0,1,,"11,98999977",0,"7,849999905","52,73885244","11,98999977",0,"7,849999905","11,98999977"
7891150053755,7500549,SAB REXONA LIQ BAMBOO FRESH 200ML INDU,UNILEVER,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891150053724,703065,SAB REXONA LIQ ORCHID FRESH 200ML UNIL,UNILEVER,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891150053731,65437,SAB REXONA LIQ REF ACTIVE 200ML,UNILEVER,,ST,34013000,,1,1,,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891150057388,475468,SAB REXONA TORC FANTICO 84G C 3,UNILEVER,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7898100264124,1339672,SAB SABOFEN 50 GR GEYE,DIVERSOS,,18.0%,34011110,,1,1,,0,0,0,,"20,70999908",0,"15,40999985","34,39324653",0,0,0,"20,70999908"
7897042013944,12002894,SAB SKALA VEGETAL MANGA/CAST PARA 120 GR,SKALA - MASTER LINE INDS,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7896020156918,52293081,SAB SNOOPY 80 GR CALENDULA,BARUEL,,ST,34011190,0,6,6,128,0,0,0,,"1,899999976",0,"0.0,25","51,99999809",0,0,0,"1,899999976"
7891134001437,42187167,SAB. 4 ESTAAIES  PRIMAVERA 90 GR,OUTROS,,ST,34011190,0,6,6,128,0,0,0,,5,0,0,0,0,0,0,0
7891010784331,2461497,SAB. AD. MISTO 90 GR DISPLAY LV15 PG13,PERFUMARIA HIGIENE BELEZA,,ST,34011190,,6,6,128,0,0,0,,"0,100000001",0,"0,050000001",100,0,0,0,"0,100000001"
7891134001932,5975,SAB. ALMA DE FLORES 130G JASMIM(E) - 13317,OUTROS,,ST,34011190,"0.0,12",6,6,128,0,0,0,,5,0,0,0,0,0,0,0
7891134006906,6001,SAB. ALMA DE FLORES CHAMPAGNE 130G,OUTROS,,ST,34011190,"0.0,12",6,6,128,0,0,0,,5,0,0,0,0,0,0,0
7891134001710,5969,SAB. ALMA DE FLORES FIN-SSIMAS ESS-NCIAS,OUTROS,,ST,34011190,"0.0,12",6,6,128,0,0,0,,"2.0,75",0,"1,834900022","49,87192587",0,0,0,"2.0,75"
